1.0,2322.5962344586396
1.1,2390.4488969726185
1.2,2414.735435135517
1.3,2395.368807253772
1.4,2344.5251256640304
1.5,2282.0512285702566
1.6,2210.5212933581947
1.7,2129.8753708900626
1.8,2050.062993416003
1.9,1971.1462643958648
2.0,1890.5006774750882
2.1,1811.4979035047616
2.2,1735.8647070323952
2.3,1663.045005084476
2.4,1593.3097659514603
2.5,1526.6625361846322
2.6,1460.6255919200823
2.8,1337.0575655813866
2.9,1279.580951651584
3.0,1224.9459821665005
3.1,1172.7069659399413
3.2,1122.549417616314
3.3,1074.2902534033415
3.4,1028.3629526350326
3.5,984.6032906422939
3.6,942.9089299267795
3.7,903.151889414029
3.9,829.2944456369763
4.0,794.7743761092422
4.1,761.7747744620567
4.2,730.327194774201
4.3,700.3617223532169
4.4,671.8020312545184
4.5,644.5620563188797
4.6,618.5761304105364
4.7,593.7821129393053
4.8,570.1176937019596
4.9,547.5202193629387
5.0,525.9461393196855
5.1,505.3691560609256
5.2,485.7272208378641
5.3,466.96876629074865
5.4,449.0499934807589
5.5,431.9245935420831
5.6,415.5541920692571
5.7,399.9025551278978
5.8,384.9395054634464
5.9,370.62669350724394
6.0,356.99655769039055
6.1,343.8229375760162
6.3,319.25521760490466
6.4,307.74512687744163
6.5,296.71831728809485
6.6,286.0447378447518
6.7,276.025174957028
6.8,266.3770911230256
6.9,257.1330752769104
7.0,248.26782597798154
7.1,239.76171245074218
7.2,231.60059116552193
7.3,223.76740461834947
7.4,216.24883384100707
7.5,209.0298106275902
7.6,202.09666618665878
7.7,195.43566472311937
7.8,189.0342267308747
7.9,182.88102208100415
8.0,176.9647066765951
8.1,171.2742274938158
8.2,165.80220369449623
8.3,160.53634713353077
8.4,155.46915583746477
8.5,150.59047258944838
8.6,145.8934991882909
8.7,141.36980254358897
8.8,137.01217327049352
8.9,132.81304503534722
9.0,128.7855258860298
9.1,124.91870171998703
9.2,121.1900545840153
9.4,114.12682923509358
9.5,110.7805562207598
9.6,107.70258123953201
9.7,104.43301395102517
9.8,101.42296955392163
9.9,98.51597021175829
10.0,95.70819742482922
