1.0,0.8476845364209725,0.8616393145382237,0.8642276649718854
1.1,0.8146889648798176,0.8185651370333629,0.8215199822021061
1.2,0.804797144101105,0.8062289665424678,0.8102813640485331
1.3,0.8083077462390295,0.8104027725221994,0.8157020582579183
1.5,0.8281421623904545,0.833269122071777,0.8413277681545775
1.6,0.8387168820545964,0.8452128529110944,0.8542305722181476
1.7,0.8480770606539845,0.855670610425904,0.8653236725332097
1.8,0.8610101302323128,0.8643985472484507,0.8750890452591306
1.9,0.8629363305546877,0.8719649672862333,0.8828518346907126
2.0,0.8693736783168269,0.8781107674939295,0.8892250152705807
2.1,0.8745335450267504,0.8847458808332394,0.8965768662849496
2.3,0.8821199472344249,0.890583072530409,0.9023521055054813
2.4,0.8872844153688982,0.8935027578243548,0.9001783819600717
2.5,0.8875987617055577,0.8958982576028585,0.9078467855032659
2.6,0.8901626257642041,0.8983389217125004,0.9098397372176774
3.1,0.9005196046922215,0.9064064673883223,0.9197241177973111
3.2,0.9025475981975833,0.9106129479038381,0.9215510329058995
3.3,0.9049795689768779,0.9128798229735731,0.9236545962861044
3.4,0.9073658734401433,0.9148151684066145,0.9259655721827625
3.7,0.9120852613515589,0.921256101383026,0.9305442302184809
4.0,0.9141455910359203,0.9268738530709707,0.9373774891482295
4.6,0.9291416605088931,0.9388200232334798,0.9490851053026982
5.2,0.9396851257149761,0.9511942151042406,0.9636672561544891
5.8,0.9472012291337484,0.9607433351812413,0.9713569897413369
6.4,0.9598777414254489,0.9705164981444742,0.9889114759872674
7.4,0.9820244185293462,1.002393099688961,1.0052060261096587
8.6,1.0729843034706172,1.0911532620111202,1.1009019332680994
8.7,0.2730387838641098,0.7467126220974358,1.0168212948326099
8.8,0.9996810192693439,1.15837500883263,1.3769508895451543
8.9,1.0223449714512787,1.0257330898919426,1.6038567861843087
9.0,0.41592380296969317,0.6129328901774742,1.0202787267561217
9.1,1.044718883998632,1.0766853753036818,1.2127984914920407
9.2,0.9898402053863722,1.0042041129534918,1.023434161682189
9.3,1.0003841465445042,2.0860248623100186,12.890975043672988
9.4,0.6387137273362324,0.6966813965902061,0.7096483279762507
9.5,1.020831002569515,1.023666727534565,1.6002211084491342
9.6,0.9949607007051363,1.0290086601722808,1.0298698426519044
9.8,0.9980531231724002,1.062854102503483,1.1142250648955676
9.9,0.9878080284138008,1.048025287194905,1.1527163815105337
