1.0,10078.5489567932,11666.770027661836,11930.72888336465
1.1,7544.374533271947,8310.060781543883,8380.761962282419
1.2,5708.311692932189,5998.165954997392,6076.253778896622
1.3,4376.844886413644,4422.359537690984,4520.708233565532
1.4,3335.6934590705796,3410.055489108001,3437.2159993728283
1.5,2550.019211029666,2647.5978558983857,2716.146254097128
1.6,1974.1140130438162,2063.71691043887,2117.0142654999872
1.7,1552.5594163043513,1632.7891557018895,1698.0044593146251
1.8,1231.5626368709088,1302.675635973086,1369.485419109533
1.9,988.8862104460677,1041.744487534094,1111.7833764360144
2.0,796.3084794287221,852.1147969878318,910.8998804371043
2.1,649.5850318630843,697.4849662511378,752.2009381943819
2.2,533.3671219073733,587.9782820904287,644.6638807009975
2.3,440.7271713852001,477.1739778220443,522.191506087378
2.4,366.3424750839345,398.2266997159739,436.1481966494382
2.5,305.399905131639,333.9850658463981,372.04538706182717
2.6,277.5436017461989,280.33061143635166,313.83317074157196
2.7,219.11221881807188,240.16160119094272,267.86002275757494
2.9,159.9138645048388,181.50062469542848,197.62137554947972
3.0,135.47431394554488,152.0131105972545,171.64984827671603
3.1,118.62644850405471,131.82173181255084,148.43677182845485
3.2,102.96061755954959,114.38268360745808,129.2638901097781
3.3,89.80947479194492,100.0077361911472,113.33864356360294
3.4,78.26882438455337,87.45225052450077,99.62464394561982
3.5,69.02789673470782,76.8561154167675,87.83596669168575
3.6,60.90327380976208,68.39026844887239,77.77888148035179
3.7,53.8413058159338,60.859491220253034,68.92121013250835
4.2,31.616107278075994,34.35319281979411,39.50347421927628
4.5,23.185303219448222,25.519518126583016,28.981296308931768
4.6,20.213985354625905,22.67217749592051,26.62725820231063
4.7,18.342442092995146,21.08707697363021,24.089712409692517
4.8,16.674018444357536,18.92228004498121,21.911336905591003
4.9,15.204096316336193,17.297064502188476,19.99072645524503
5.4,9.821221227180635,11.219271688793045,12.941193382519776
5.9,6.386221718648053,7.576781555888624,8.733280052250539
6.2,5.131712491136382,5.977663199199793,7.042829746332887
6.4,4.596351783344544,5.1911932064765915,6.059855658195183
6.5,4.221418285989473,4.783246477785812,5.647266606874425
6.7,3.523525394970702,4.204893142866851,4.878179330974255
7.2,2.550864493364568,3.0386464117687018,3.5782665908801423
7.9,1.7349727407839193,2.0576672529696167,2.343852839352928
8.0,1.6327679294003705,1.876481167824042,2.230553786659539
8.5,1.2184525135035107,1.417794273080025,1.6654215761372022
8.6,1.167390843982529,1.3768462991882668,1.5776265490252446
8.8,1.049937877326634,1.2396045601082128,1.4197392083829128
9.3,0.8185660412499042,0.9436411621484633,1.1046993439998762
9.4,0.7581007461238126,0.88318434014625,1.063242727546619
9.7,0.6672710593448734,0.7685194055389412,0.9437761368386991
10.0,0.5717725236605664,0.6619993636569518,0.739091960986684
