1.0,8834.158349697995,10472.00978241357,11091.522975706152
1.2,5109.788208560251,5655.03435214892,5821.018658843865
1.4,3117.105219235856,3306.3735413888967,3355.873808255161
1.6,2026.6475626127094,2061.21748326943,2068.4899143278094
1.8,1328.0460144204505,1353.8724755660626,1365.1243330498826
2.4,412.8134789729977,444.2571160909047,486.12205362306094
2.8,207.01146767300318,229.46875412517298,261.24737328639134
3.0,148.94399419124778,169.49321266020235,194.5372809011154
3.2,109.21848522772778,124.08279206680405,147.13976665842551
3.6,61.290816426707465,70.92218435205666,85.73225038072914
3.8,47.14542524109898,54.657768012243814,66.54765773266635
4.2,30.35991632542996,35.28713932434664,42.09751984518036
4.6,19.925888065469664,22.686130918326356,27.954560716031157
4.8,17.072145887438527,18.946121656641157,23.42695278742147
5.0,14.057132934329296,15.96898869174397,19.655283725205848
5.2,12.170707406827322,13.751654924125715,16.683781198491413
5.4,10.574424182428563,11.87766372965274,14.398052965833928
5.6,9.02404300836475,10.319410269375306,12.51841163850452
5.8,8.102787783298654,9.030634274080665,10.910686055326833
6.2,6.455551766653927,7.013447546317157,8.42175889450239
6.4,5.597540723658988,6.289207400768327,7.428845650106543
6.8,4.462963353385948,4.8942162114044265,5.831660854585174
7.0,3.9584836468950986,4.359795029401452,5.192236051721883
7.2,3.5357850022184767,3.8666871703314065,4.6248994211313645
7.4,3.176360273773776,3.4747368162504326,4.187924103169055
7.6,2.846888627906439,3.1217944497423153,3.704840678839239
7.8,2.618316895554234,2.818053518227772,3.320666242282197
8.0,2.3023493714153833,2.5556095122394646,2.960656250045514
