1.0,0.17916476671412332
1.1,0.17992966404232488
1.2,0.18902474135018474
1.3,0.19738930854032496
1.4,0.20251156975023352
1.5,0.21215207373142722
1.6,0.2200748316331611
1.7,0.22972010707653973
1.8,0.23993818194392416
1.9,0.2501594753068382
2.0,0.26078017465920783
2.1,0.2717291772491705
2.2,0.28295161281596704
2.3,0.29441065950805045
2.4,0.30600516281488566
2.5,0.31767807443269275
2.6,0.329389276670096
2.7,0.34113854081457645
2.8,0.35291997938819375
2.9,0.3648255938987777
3.0,0.376905122465889
3.1,0.3892884357243279
3.2,0.4020578257540372
3.3,0.415289111264678
3.4,0.429132097120891
3.5,0.44363521769836917
3.6,0.45885773882535935
3.7,0.4748875802229094
3.8,0.49167511821181625
3.9,0.5091713296368792
4.0,0.5273699616532976
4.1,0.5461505209362661
4.2,0.5653868994388603
4.3,0.5850925719850828
4.4,0.6052073968840916
4.5,0.625582587708907
4.6,0.6462719467276068
4.7,0.6674482371154343
4.8,0.6891154390607511
4.9,0.7112176166038524
5.0,0.7340355892244418
5.1,0.7579062420007836
5.2,0.782841884665687
5.3,0.8087397762369358
5.4,0.8357769806227489
5.5,0.8644948102604267
5.6,0.8948932275338988
5.7,0.9266464384003347
5.8,0.9593036290204332
5.9,0.9929760256330622
6.0,1.0281376270810638
6.1,1.0646637615757892
6.2,1.102116779885321
6.3,1.139856538962308
6.4,1.1778900814030948
6.5,1.216935053780525
6.6,1.2572822380843334
6.7,1.2987611940257116
6.8,1.3409687974299251
6.9,1.383635575958818
7.0,1.4274229934880736
7.1,1.4733023911733245
7.2,1.521390285930317
7.3,1.5714263440035376
7.4,1.623165332279646
7.5,1.6762859811930797
7.6,1.7312135878766173
7.7,1.7886892444184634
7.8,1.8485848231053406
7.9,1.9099727275856078
8.0,1.9723052530283334
8.1,2.0353523441833006
8.2,2.09888065533107
8.3,2.1633502100012256
8.4,2.2288767586723837
8.5,2.294576991540861
8.6,2.359093457963323
8.7,2.421718426996282
8.8,2.4824194228901106
8.9,2.5409450801298146
9.0,2.5975596547941104
9.1,2.652301538540546
9.2,2.7046126519394385
9.3,2.7538374906680065
9.4,2.7995603664398576
9.5,2.842189243409446
9.6,2.882242297087046
9.7,2.9201388065932745
9.8,2.956520177708541
9.9,2.9910933755913853
10.0,3.0233090245236975
10.1,3.0527189104449155
10.2,3.0790338724977744
10.3,3.1022651706656568
10.4,3.1227801474655084
10.5,3.140859035389546
10.6,3.156941485067162
10.7,3.1713190056484164
10.8,3.183379464216349
10.9,3.1927306057756133
11.0,3.199230476949608
11.1,3.202911064461833
11.2,3.2043581950051148
11.3,3.2047858021039786
11.4,3.20546675707777
11.5,3.2071313828598496
11.6,3.2101916266430415
11.7,3.2138383543143862
11.8,3.2164748715717035
11.9,3.217116300342764
12.0,3.2152734721092866
12.1,3.2105358628539475
12.2,3.202968426012113
12.3,3.19320660795959
12.4,3.181957200587887
12.5,3.1693974968740446
12.6,3.155587445386813
12.7,3.1399525229154315
12.8,3.121312773436607
12.9,3.09910979217363
13.0,3.0734165102728648
13.1,3.044648057099988
13.2,3.0132805865582295
13.3,2.9802053530114643
13.4,2.946680425417555
13.5,2.9139240257645262
13.6,2.882705282250045
13.7,2.853380416255557
13.8,2.8257341873660984
13.9,2.7986267341922497
14.0,2.7708359831619793
14.1,2.742008609139029
14.2,2.7125435814732324
14.3,2.682931035784448
14.4,2.6536561112268426
14.5,2.625355036392585
14.6,2.598732836064633
14.7,2.57447329817534
14.8,2.5529207240350678
14.9,2.533989167113645
15.0,2.517327503071298
15.1,2.502091606099622
15.2,2.4873880866779245
15.3,2.4727774208422715
15.4,2.45804285126336
15.5,2.4431951187802476
15.6,2.4282371905254867
15.7,2.4132384089371426
15.8,2.3984188234892936
15.9,2.3841165058630427
16.0,2.370709475809681
16.1,2.35848541796279
16.2,2.3474804506315627
16.3,2.3376123952309094
16.4,2.328413955698669
16.5,2.319042648483849
16.6,2.3087274182485826
16.7,2.29707363596741
16.8,2.2842416972706583
16.9,2.2705569456288766
17.0,2.2563271671830956
17.1,2.2418757982484636
17.2,2.2275581892947587
17.3,2.213753941035718
17.4,2.2008579491832845
17.5,2.189273591634159
17.6,2.179030370231436
17.7,2.170012237612164
17.8,2.161863007410474
17.9,2.1540746396811694
18.0,2.146053692011805
18.1,2.137456871609833
18.2,2.1281230568944656
18.3,2.118091857110056
18.4,2.107448549416113
18.5,2.0962869724672513
18.6,2.0846986208227465
18.7,2.0728130283410047
18.8,2.06083885994646
18.9,2.0489669273094036
19.0,2.037426187548026
19.1,2.0264053374489257
19.2,2.0159598166326567
19.3,2.0061146166016273
19.4,1.9967482496367133
19.5,1.9875531847601182
19.6,1.9781158329152109
19.7,1.9681761977941776
19.8,1.9575532507550495
19.9,1.9463537209281703
20.0,1.934803429543142
