1.0,0.9243605319088392,0.9278776873395514,0.9303956186277448
1.2,0.902768976678885,0.9092270225943674,0.911975915812833
1.5,0.90434464289317,0.9078154715037962,0.9103053718384689
1.8,0.9205253994527952,0.9228279795484579,0.9262102698220368
1.9,0.9250472632026393,0.9261505412973986,0.927196144364027
2.0,0.9295608453692029,0.9316982624309714,0.9351691636018097
2.3,0.9420640750887356,0.947119470117343,0.9519018118766857
3.0,0.9699656643985265,0.9766827182120049,0.9846705591545558
3.7,0.9867184203210807,0.9955689353327123,1.0046112254035875
5.9,0.998026051778868,1.004424443606708,1.007819057943658
7.0,1.004617820144913,1.0102155478099335,1.0145327231634296
