1.0,16703.06981658735
1.2,8214.711586562475
1.4,4467.178040526296
1.6,2649.603526646986
2.2,771.8080221318908
2.4,545.4711720942561
2.8,292.3643399951835
3.0,219.75824975723296
3.2,167.62202536174502
3.4,130.23803906388457
3.6,102.26497294001052
3.8,81.16550776525952
4.2,52.7747980410597
4.4,43.197221021610105
4.6,35.5654403026592
4.8,29.55245510049314
5.0,24.890611873401852
5.3,19.10916168775625
5.4,17.650465106250174
5.5,16.274284058510577
5.6,15.062688622084885
5.7,13.864308730109906
5.8,12.821443085409541
5.9,11.901578092993612
6.1,10.247999227310105
6.2,9.536428990517607
6.4,8.249514022777458
6.5,7.697562936732591
6.7,6.726721781457273
6.8,6.2761046412980015
7.0,5.590751925499627
7.1,5.3962914589072675
7.2,4.851738732622313
7.3,4.569156057981501
7.4,4.321135748242046
7.5,4.02870067326376
7.6,3.796921320542678
7.7,3.5739518571058118
7.8,3.406302720161099
7.9,3.1867579834392736
8.0,2.9486427395244315
